id,title,contaminante,nivel,value,fecha,year
1020210526nox,Centro,nox,"",3.8,26-05-2021,2021
1020230326nox,Centro,nox,"",4.3,26-03-2023,2023
1020220424nox,Centro,nox,"",2.9,24-04-2022,2022
1020210621nox,Centro,nox,"",4.5,21-06-2021,2021
1020211218nox,Centro,nox,"",9,18-12-2021,2021
1020230115nox,Centro,nox,"",9.1,15-01-2023,2023
1020230214nox,Centro,nox,"",14.5,14-02-2023,2023
1020230717nox,Centro,nox,"",3.3,17-07-2023,2023
1020210419nox,Centro,nox,"",4.8,19-04-2021,2021
1020211030nox,Centro,nox,"",6.9,30-10-2021,2021
1020210615nox,Centro,nox,"",4.5,15-06-2021,2021
1020210323nox,Centro,nox,"",5.8,23-03-2021,2021
1020210530nox,Centro,nox,"",2.1,30-05-2021,2021
1020220119nox,Centro,nox,"",20.8,19-01-2022,2022
1020220131nox,Centro,nox,"",3.5,31-01-2022,2022
1020220531nox,Centro,nox,"",5.6,31-05-2022,2022
1020230724nox,Centro,nox,"",2.1,24-07-2023,2023
1020210611nox,Centro,nox,"",3.9,11-06-2021,2021
1020210820nox,Centro,nox,"",4.4,20-08-2021,2021
1020220613nox,Centro,nox,"",6.4,13-06-2022,2022
1020230813nox,Centro,nox,"",2.5,13-08-2023,2023
1020230816nox,Centro,nox,"",4.2,16-08-2023,2023
1020230818nox,Centro,nox,"",4.2,18-08-2023,2023
1020230822nox,Centro,nox,"",7,22-08-2023,2023
1020210327nox,Centro,nox,"",2.4,27-03-2021,2021
1020220701nox,Centro,nox,"",5.1,01-07-2022,2022
1020231017nox,Centro,nox,"",7.5,17-10-2023,2023
1020231026nox,Centro,nox,"",16.9,26-10-2023,2023
1020231029nox,Centro,nox,"",3.1,29-10-2023,2023
1020230212nox,Centro,nox,"",7,12-02-2023,2023
1020240122nox,Centro,nox,"",26.5,22-01-2024,2024
1020240203nox,Centro,nox,"",20.3,03-02-2024,2024
1020220310nox,Centro,nox,"",5.1,10-03-2022,2022
1020220628nox,Centro,nox,"",4.2,28-06-2022,2022
1020230929nox,Centro,nox,"",30.2,29-09-2023,2023
1020231112nox,Centro,nox,"",13,12-11-2023,2023
1020211214nox,Centro,nox,"",10.6,14-12-2021,2021
1020220626nox,Centro,nox,"",1.5,26-06-2022,2022
1020221225nox,Centro,nox,"",11.1,25-12-2022,2022
1020240207nox,Centro,nox,"",20,07-02-2024,2024
1020240222nox,Centro,nox,"",12.9,22-02-2024,2024
1020240302nox,Centro,nox,"",5.5,02-03-2024,2024
1020210111nox,Centro,nox,"",7.4,11-01-2021,2021
1020210105nox,Centro,nox,"",11.1,05-01-2021,2021
1020210121nox,Centro,nox,"",21.7,21-01-2021,2021
1020231202nox,Centro,nox,"",3.9,02-12-2023,2023
1020231214nox,Centro,nox,"",3.7,14-12-2023,2023
1020231219nox,Centro,nox,"",39.4,19-12-2023,2023
1020231221nox,Centro,nox,"",4,21-12-2023,2023
1020231224nox,Centro,nox,"",8.7,24-12-2023,2023
1020231230nox,Centro,nox,"",28.2,30-12-2023,2023
1020231021nox,Centro,nox,"",3.1,21-10-2023,2023
1020240311nox,Centro,nox,"",9.4,11-03-2024,2024
1020240315nox,Centro,nox,"",17.8,15-03-2024,2024
1020240318nox,Centro,nox,"",16.9,18-03-2024,2024
1020210126nox,Centro,nox,"",18.5,26-01-2021,2021
1020210109nox,Centro,nox,"",6.8,09-01-2021,2021
1020210102nox,Centro,nox,"",4.2,02-01-2021,2021
1020210123nox,Centro,nox,"",6.9,23-01-2021,2021
1020240101nox,Centro,nox,"",14.4,01-01-2024,2024
1020231228nox,Centro,nox,"",63.5,28-12-2023,2023
1020240322nox,Centro,nox,"",28.2,22-03-2024,2024
1020210120nox,Centro,nox,"",14.2,20-01-2021,2021
1020210112nox,Centro,nox,"",8.6,12-01-2021,2021
1020220729nox,Centro,nox,"",3.6,29-07-2022,2022
1020220228nox,Centro,nox,"",11.5,28-02-2022,2022
1020220302nox,Centro,nox,"",5.1,02-03-2022,2022
1020220304nox,Centro,nox,"",2.3,04-03-2022,2022
1020220416nox,Centro,nox,"",1.3,16-04-2022,2022
1020231218nox,Centro,nox,"",50,18-12-2023,2023
1020220821nox,Centro,nox,"",1.6,21-08-2022,2022
1020221008nox,Centro,nox,"",5.1,08-10-2022,2022
1020221106nox,Centro,nox,"",9.5,06-11-2022,2022
1020230930nox,Centro,nox,"",14.2,30-09-2023,2023
1020210919nox,Centro,nox,"",3.1,19-09-2021,2021
1020210909nox,Centro,nox,"",5.1,09-09-2021,2021
1020230731nox,Centro,nox,"",4.2,31-07-2023,2023
1020230808nox,Centro,nox,"",9.1,08-08-2023,2023
1020230819nox,Centro,nox,"",3.9,19-08-2023,2023
1020220621nox,Centro,nox,"",6,21-06-2022,2022
1020231025nox,Centro,nox,"",15.7,25-10-2023,2023
1020220301nox,Centro,nox,"",9.9,01-03-2022,2022
1020220328nox,Centro,nox,"",6.4,28-03-2022,2022
1020230915nox,Centro,nox,"",6.1,15-09-2023,2023
1020230917nox,Centro,nox,"",2.7,17-09-2023,2023
1020230921nox,Centro,nox,"",4.9,21-09-2023,2023
1020231001nox,Centro,nox,"",14.6,01-10-2023,2023
1020231002nox,Centro,nox,"",7,02-10-2023,2023
1020220910nox,Centro,nox,"",4.7,10-09-2022,2022
1020220922nox,Centro,nox,"",6.8,22-09-2022,2022
1020221203nox,Centro,nox,"",12.4,03-12-2022,2022
1020231216nox,Centro,nox,"",6.4,16-12-2023,2023
1020231229nox,Centro,nox,"",90.2,29-12-2023,2023
1020220517nox,Centro,nox,"",10.3,17-05-2022,2022
1020220530nox,Centro,nox,"",3.8,30-05-2022,2022
1020210814nox,Centro,nox,"",4,14-08-2021,2021
1020210402nox,Centro,nox,"",2.3,02-04-2021,2021
1020221121nox,Centro,nox,"",12.5,21-11-2022,2022
1020230427nox,Centro,nox,"",13.6,27-04-2023,2023
1020230503nox,Centro,nox,"",11.7,03-05-2023,2023
1020230504nox,Centro,nox,"",8.8,04-05-2023,2023
1020210806nox,Centro,nox,"",4.1,06-08-2021,2021
1020210822nox,Centro,nox,"",3.1,22-08-2021,2021
1020210313nox,Centro,nox,"",8.9,13-03-2021,2021
1020230324nox,Centro,nox,"",7.5,24-03-2023,2023
1020230511nox,Centro,nox,"",5.4,11-05-2023,2023
1020220102nox,Centro,nox,"",21.6,02-01-2022,2022
1020210823nox,Centro,nox,"",3.7,23-08-2021,2021
1020210801nox,Centro,nox,"",2.8,01-08-2021,2021
1020210623nox,Centro,nox,"",3,23-06-2021,2021
1020210203nox,Centro,nox,"",20.4,03-02-2021,2021
1020230501nox,Centro,nox,"",4.2,01-05-2023,2023
1020230531nox,Centro,nox,"",4.8,31-05-2023,2023
1020230611nox,Centro,nox,"",3.9,11-06-2023,2023
1020230614nox,Centro,nox,"",3.5,14-06-2023,2023
1020210202nox,Centro,nox,"",18.4,02-02-2021,2021
1020211020nox,Centro,nox,"",7.4,20-10-2021,2021
1020210522nox,Centro,nox,"",2.1,22-05-2021,2021
1020211108nox,Centro,nox,"",4.1,08-11-2021,2021
1020230609nox,Centro,nox,"",7.7,09-06-2023,2023
1020210707nox,Centro,nox,"",3.3,07-07-2021,2021
1020230817nox,Centro,nox,"",5.2,17-08-2023,2023
1020230820nox,Centro,nox,"",3.5,20-08-2023,2023
1020230909nox,Centro,nox,"",3.5,09-09-2023,2023
1020210928nox,Centro,nox,"",6.3,28-09-2021,2021
1020210920nox,Centro,nox,"",3.9,20-09-2021,2021
1020211001nox,Centro,nox,"",8.6,01-10-2021,2021
1020211006nox,Centro,nox,"",3.9,06-10-2021,2021
1020230621nox,Centro,nox,"",4.5,21-06-2023,2023
1020230622nox,Centro,nox,"",4.1,22-06-2023,2023
1020210704nox,Centro,nox,"",2.2,04-07-2021,2021
1020210730nox,Centro,nox,"",3.7,30-07-2021,2021
1020220226nox,Centro,nox,"",4.2,26-02-2022,2022
1020230913nox,Centro,nox,"",4,13-09-2023,2023
1020210512nox,Centro,nox,"",4.2,12-05-2021,2021
1020220115nox,Centro,nox,"",22.2,15-01-2022,2022
1020220524nox,Centro,nox,"",3,24-05-2022,2022
1020230829nox,Centro,nox,"",2.6,29-08-2023,2023
1020220512nox,Centro,nox,"",5.6,12-05-2022,2022
1020220804nox,Centro,nox,"",5,04-08-2022,2022
1020230224nox,Centro,nox,"",7.8,24-02-2023,2023
1020230320nox,Centro,nox,"",12.8,20-03-2023,2023
1020230210nox,Centro,nox,"",19.7,10-02-2023,2023
1020230211nox,Centro,nox,"",9.6,11-02-2023,2023
1020230215nox,Centro,nox,"",13.3,15-02-2023,2023
1020230225nox,Centro,nox,"",7.1,25-02-2023,2023
1020240115nox,Centro,nox,"",90.8,15-01-2024,2024
1020230124nox,Centro,nox,"",9.9,24-01-2023,2023
1020230405nox,Centro,nox,"",4.6,05-04-2023,2023
1020230414nox,Centro,nox,"",8.6,14-04-2023,2023
1020211124nox,Centro,nox,"",7.7,24-11-2021,2021
1020220705nox,Centro,nox,"",6.8,05-07-2022,2022
1020230526nox,Centro,nox,"",4.2,26-05-2023,2023
1020230514nox,Centro,nox,"",4.5,14-05-2023,2023
1020210703nox,Centro,nox,"",2.5,03-07-2021,2021
1020210727nox,Centro,nox,"",4.6,27-07-2021,2021
1020230709nox,Centro,nox,"",3.7,09-07-2023,2023
1020211109nox,Centro,nox,"",5.7,09-11-2021,2021
1020211103nox,Centro,nox,"",5.4,03-11-2021,2021
1020211106nox,Centro,nox,"",4,06-11-2021,2021
1020211208nox,Centro,nox,"",3.8,08-12-2021,2021
1020230527nox,Centro,nox,"",4.7,27-05-2023,2023
1020230619nox,Centro,nox,"",4.7,19-06-2023,2023
1020210712nox,Centro,nox,"",3,12-07-2021,2021
1020210722nox,Centro,nox,"",5,22-07-2021,2021
1020210709nox,Centro,nox,"",4.6,09-07-2021,2021
1020230727nox,Centro,nox,"",4.8,27-07-2023,2023
1020230730nox,Centro,nox,"",2.6,30-07-2023,2023
1020230802nox,Centro,nox,"",5.2,02-08-2023,2023
1020211003nox,Centro,nox,"",3.5,03-10-2021,2021
1020211203nox,Centro,nox,"",6.9,03-12-2021,2021
1020220205nox,Centro,nox,"",3.9,05-02-2022,2022
1020240330nox,Centro,nox,"",5.7,30-03-2024,2024
1020220105nox,Centro,nox,"",4.8,05-01-2022,2022
1020220127nox,Centro,nox,"",28.6,27-01-2022,2022
1020221007nox,Centro,nox,"",10.7,07-10-2022,2022
1020221020nox,Centro,nox,"",10.3,20-10-2022,2022
1020221025nox,Centro,nox,"",23.7,25-10-2022,2022
1020220611nox,Centro,nox,"",2.9,11-06-2022,2022
1020220622nox,Centro,nox,"",5.4,22-06-2022,2022
1020231013nox,Centro,nox,"",8.1,13-10-2023,2023
1020220209nox,Centro,nox,"",13.7,09-02-2022,2022
1020220212nox,Centro,nox,"",9.4,12-02-2022,2022
1020221104nox,Centro,nox,"",8.7,04-11-2022,2022
1020221107nox,Centro,nox,"",19.5,07-11-2022,2022
1020240202nox,Centro,nox,"",11.4,02-02-2024,2024
1020211224nox,Centro,nox,"",17.4,24-12-2021,2021
1020220709nox,Centro,nox,"",2,09-07-2022,2022
1020220811nox,Centro,nox,"",6.1,11-08-2022,2022
1020220817nox,Centro,nox,"",2.2,17-08-2022,2022
1020240323nox,Centro,nox,"",5.1,23-03-2024,2024
1020220408nox,Centro,nox,"",3.2,08-04-2022,2022
1020221001nox,Centro,nox,"",10.1,01-10-2022,2022
1020221213nox,Centro,nox,"",26.3,13-12-2022,2022
1020240208nox,Centro,nox,"",29,08-02-2024,2024
1020240214nox,Centro,nox,"",33.7,14-02-2024,2024
1020240218nox,Centro,nox,"",4.4,18-02-2024,2024
1020221201nox,Centro,nox,"",20.7,01-12-2022,2022
1020220810nox,Centro,nox,"",4.7,10-08-2022,2022
1020230105nox,Centro,nox,"",17.3,05-01-2023,2023
1020240204nox,Centro,nox,"",26.4,04-02-2024,2024
1020220222nox,Centro,nox,"",4,22-02-2022,2022
1020220317nox,Centro,nox,"",2.9,17-03-2022,2022
1020220322nox,Centro,nox,"",3.4,22-03-2022,2022
1020221021nox,Centro,nox,"",13.2,21-10-2022,2022
1020221023nox,Centro,nox,"",5.3,23-10-2022,2022
1020220410nox,Centro,nox,"",2.4,10-04-2022,2022
1020221018nox,Centro,nox,"",9.7,18-10-2022,2022
1020211002nox,Centro,nox,"",4.8,02-10-2021,2021
1020220502nox,Centro,nox,"",2.8,02-05-2022,2022
1020220509nox,Centro,nox,"",7.3,09-05-2022,2022
1020220527nox,Centro,nox,"",4,27-05-2022,2022
1020221119nox,Centro,nox,"",5.2,19-11-2022,2022
1020221120nox,Centro,nox,"",6.4,20-11-2022,2022
1020221122nox,Centro,nox,"",12.3,22-11-2022,2022
1020221124nox,Centro,nox,"",26.5,24-11-2022,2022
1020210405nox,Centro,nox,"",3,05-04-2021,2021
1020220128nox,Centro,nox,"",20.8,28-01-2022,2022
1020220221nox,Centro,nox,"",3.7,21-02-2022,2022
1020210407nox,Centro,nox,"",3,07-04-2021,2021
1020210408nox,Centro,nox,"",4.3,08-04-2021,2021
1020210604nox,Centro,nox,"",4.5,04-06-2021,2021
1020220925nox,Centro,nox,"",3.9,25-09-2022,2022
1020220927nox,Centro,nox,"",5.1,27-09-2022,2022
1020221016nox,Centro,nox,"",5.7,16-10-2022,2022
1020211113nox,Centro,nox,"",4.6,13-11-2021,2021
1020230321nox,Centro,nox,"",11.6,21-03-2023,2023
1020230327nox,Centro,nox,"",5.3,27-03-2023,2023
1020230329nox,Centro,nox,"",9.2,29-03-2023,2023
1020210605nox,Centro,nox,"",2.7,05-06-2021,2021
1020210831nox,Centro,nox,"",5.2,31-08-2021,2021
1020210527nox,Centro,nox,"",8.4,27-05-2021,2021
1020210606nox,Centro,nox,"",2.1,06-06-2021,2021
1020210427nox,Centro,nox,"",3.7,27-04-2021,2021
1020210422nox,Centro,nox,"",4.2,22-04-2021,2021
1020220224nox,Centro,nox,"",10.6,24-02-2022,2022
1020230410nox,Centro,nox,"",8.1,10-04-2023,2023
1020230413nox,Centro,nox,"",5.5,13-04-2023,2023
1020210317nox,Centro,nox,"",2.5,17-03-2021,2021
1020210529nox,Centro,nox,"",2.6,29-05-2021,2021
1020220211nox,Centro,nox,"",14.2,11-02-2022,2022
1020230506nox,Centro,nox,"",6.8,06-05-2023,2023
1020210417nox,Centro,nox,"",2.1,17-04-2021,2021
1020210626nox,Centro,nox,"",2.9,26-06-2021,2021
1020210622nox,Centro,nox,"",3.7,22-06-2021,2021
1020230218nox,Centro,nox,"",16.9,18-02-2023,2023
1020230525nox,Centro,nox,"",3.2,25-05-2023,2023
1020210824nox,Centro,nox,"",3.6,24-08-2021,2021
1020210805nox,Centro,nox,"",5.6,05-08-2021,2021
1020210523nox,Centro,nox,"",2.2,23-05-2021,2021
1020220706nox,Centro,nox,"",2.9,06-07-2022,2022
1020221205nox,Centro,nox,"",13.2,05-12-2022,2022
1020221206nox,Centro,nox,"",14.5,06-12-2022,2022
1020210306nox,Centro,nox,"",6.9,06-03-2021,2021
1020211223nox,Centro,nox,"",18.1,23-12-2021,2021
1020220604nox,Centro,nox,"",2.6,04-06-2022,2022
1020220721nox,Centro,nox,"",6.5,21-07-2022,2022
1020211222nox,Centro,nox,"",16.6,22-12-2021,2021
1020230104nox,Centro,nox,"",23.6,04-01-2023,2023
1020210218nox,Centro,nox,"",13.1,18-02-2021,2021
1020210429nox,Centro,nox,"",3.3,29-04-2021,2021
1020210813nox,Centro,nox,"",4.3,13-08-2021,2021
1020211213nox,Centro,nox,"",16.3,13-12-2021,2021
1020230127nox,Centro,nox,"",6.7,27-01-2023,2023
1020230128nox,Centro,nox,"",4.8,28-01-2023,2023
1020230129nox,Centro,nox,"",5.1,29-01-2023,2023
1020210222nox,Centro,nox,"",7.1,22-02-2021,2021
1020220904nox,Centro,nox,"",3.6,04-09-2022,2022
1020220906nox,Centro,nox,"",8.2,06-09-2022,2022
1020220305nox,Centro,nox,"",2,05-03-2022,2022
1020230204nox,Centro,nox,"",7.1,04-02-2023,2023
1020230604nox,Centro,nox,"",4.4,04-06-2023,2023
1020230608nox,Centro,nox,"",5.2,08-06-2023,2023
1020220123nox,Centro,nox,"",9.6,23-01-2022,2022
1020210415nox,Centro,nox,"",4.2,15-04-2021,2021
1020210808nox,Centro,nox,"",3.1,08-08-2021,2021
1020210329nox,Centro,nox,"",4,29-03-2021,2021
1020210507nox,Centro,nox,"",4.3,07-05-2021,2021
1020210603nox,Centro,nox,"",4,03-06-2021,2021
1020211021nox,Centro,nox,"",4.9,21-10-2021,2021
1020221202nox,Centro,nox,"",16,02-12-2022,2022
1020230707nox,Centro,nox,"",5.5,07-07-2023,2023
1020210409nox,Centro,nox,"",5.4,09-04-2021,2021
1020210601nox,Centro,nox,"",4.1,01-06-2021,2021
1020210510nox,Centro,nox,"",3.4,10-05-2021,2021
1020211025nox,Centro,nox,"",13.6,25-10-2021,2021
1020210212nox,Centro,nox,"",21.9,12-02-2021,2021
1020211221nox,Centro,nox,"",25.4,21-12-2021,2021
1020211219nox,Centro,nox,"",7.7,19-12-2021,2021
1020211220nox,Centro,nox,"",13.3,20-12-2021,2021
1020230716nox,Centro,nox,"",1.5,16-07-2023,2023
1020210803nox,Centro,nox,"",4.5,03-08-2021,2021
1020210614nox,Centro,nox,"",5.8,14-06-2021,2021
1020220202nox,Centro,nox,"",11,02-02-2022,2022
1020230507nox,Centro,nox,"",4.5,07-05-2023,2023
1020210517nox,Centro,nox,"",2.8,17-05-2021,2021
1020240215nox,Centro,nox,"",14.5,15-02-2024,2024
1020210122nox,Centro,nox,"",6.9,22-01-2021,2021
1020210117nox,Centro,nox,"",5.1,17-01-2021,2021
1020210114nox,Centro,nox,"",7.2,14-01-2021,2021
1020210128nox,Centro,nox,"",40.7,28-01-2021,2021
1020210129nox,Centro,nox,"",13.4,29-01-2021,2021
1020231220nox,Centro,nox,"",3.3,20-12-2023,2023
1020230925nox,Centro,nox,"",9.5,25-09-2023,2023
1020231130nox,Centro,nox,"",38.2,30-11-2023,2023
1020231217nox,Centro,nox,"",25.9,17-12-2023,2023
1020240316nox,Centro,nox,"",8.1,16-03-2024,2024
1020210116nox,Centro,nox,"",5.2,16-01-2021,2021
1020210125nox,Centro,nox,"",9.4,25-01-2021,2021
1020210101nox,Centro,nox,"",4,01-01-2021,2021
1020210113nox,Centro,nox,"",7.1,13-01-2021,2021
1020240109nox,Centro,nox,"",13.6,09-01-2024,2024
1020211211nox,Centro,nox,"",4.1,11-12-2021,2021
1020231116nox,Centro,nox,"",18.1,16-11-2023,2023
1020220203nox,Centro,nox,"",28,03-02-2022,2022
1020220623nox,Centro,nox,"",5,23-06-2022,2022
1020220908nox,Centro,nox,"",9.6,08-09-2022,2022
1020220909nox,Centro,nox,"",4.6,09-09-2022,2022
1020231006nox,Centro,nox,"",22.4,06-10-2023,2023
1020220325nox,Centro,nox,"",4.4,25-03-2022,2022
1020220616nox,Centro,nox,"",7.6,16-06-2022,2022
1020221227nox,Centro,nox,"",38.3,27-12-2022,2022
1020231204nox,Centro,nox,"",9,04-12-2023,2023
1020231206nox,Centro,nox,"",10.8,06-12-2023,2023
1020231208nox,Centro,nox,"",3.9,08-12-2023,2023
1020231227nox,Centro,nox,"",24,27-12-2023,2023
1020220805nox,Centro,nox,"",3.3,05-08-2022,2022
1020231022nox,Centro,nox,"",3.6,22-10-2023,2023
1020231024nox,Centro,nox,"",5.5,24-10-2023,2023
1020221228nox,Centro,nox,"",25.3,28-12-2022,2022
1020240106nox,Centro,nox,"",2.8,06-01-2024,2024
1020240117nox,Centro,nox,"",18.7,17-01-2024,2024
1020240123nox,Centro,nox,"",29,23-01-2024,2024
1020220504nox,Centro,nox,"",4.1,04-05-2022,2022
1020220827nox,Centro,nox,"",3,27-08-2022,2022
1020220830nox,Centro,nox,"",9,30-08-2022,2022
1020231107nox,Centro,nox,"",16,07-11-2023,2023
1020231122nox,Centro,nox,"",4,22-11-2023,2023
1020231123nox,Centro,nox,"",3.7,23-11-2023,2023
1020221004nox,Centro,nox,"",19,04-10-2022,2022
1020221216nox,Centro,nox,"",28.2,16-12-2022,2022
1020211013nox,Centro,nox,"",4,13-10-2021,2021
1020210904nox,Centro,nox,"",3.9,04-09-2021,2021
1020210719nox,Centro,nox,"",3.3,19-07-2021,2021
1020230916nox,Centro,nox,"",3.6,16-09-2023,2023
1020230919nox,Centro,nox,"",5,19-09-2023,2023
1020230926nox,Centro,nox,"",9.2,26-09-2023,2023
1020231003nox,Centro,nox,"",4.3,03-10-2023,2023
1020231004nox,Centro,nox,"",10.9,04-10-2023,2023
1020210911nox,Centro,nox,"",4.2,11-09-2021,2021
1020210916nox,Centro,nox,"",4.2,16-09-2021,2021
1020210914nox,Centro,nox,"",7.4,14-09-2021,2021
1020210908nox,Centro,nox,"",5.9,08-09-2021,2021
1020230812nox,Centro,nox,"",2.9,12-08-2023,2023
1020220417nox,Centro,nox,"",1.1,17-04-2022,2022
1020220609nox,Centro,nox,"",3.5,09-06-2022,2022
1020220630nox,Centro,nox,"",3.6,30-06-2022,2022
1020231012nox,Centro,nox,"",5.4,12-10-2023,2023
1020231111nox,Centro,nox,"",24.3,11-11-2023,2023
1020210901nox,Centro,nox,"",5,01-09-2021,2021
1020210922nox,Centro,nox,"",8.5,22-09-2021,2021
1020220124nox,Centro,nox,"",29.5,24-01-2022,2022
1020230906nox,Centro,nox,"",4.8,06-09-2023,2023
1020211026nox,Centro,nox,"",6.8,26-10-2021,2021
1020210513nox,Centro,nox,"",4.9,13-05-2021,2021
1020210412nox,Centro,nox,"",2.7,12-04-2021,2021
1020210613nox,Centro,nox,"",2.8,13-06-2021,2021
1020220612nox,Centro,nox,"",5.4,12-06-2022,2022
1020220712nox,Centro,nox,"",6.1,12-07-2022,2022
1020220730nox,Centro,nox,"",2.1,30-07-2022,2022
1020230311nox,Centro,nox,"",6.2,11-03-2023,2023
1020230809nox,Centro,nox,"",6.6,09-08-2023,2023
1020220213nox,Centro,nox,"",5.7,13-02-2022,2022
1020220802nox,Centro,nox,"",6.4,02-08-2022,2022
1020220823nox,Centro,nox,"",7.3,23-08-2022,2022
1020220415nox,Centro,nox,"",1.6,15-04-2022,2022
1020230826nox,Centro,nox,"",4.1,26-08-2023,2023
1020230901nox,Centro,nox,"",6.3,01-09-2023,2023
